method,split,task,regime,mean_success_rate,ci95_success_rate,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
oracle_arbiter,heldout_object,eye_in_hand_peg_insert,occlusion_shift,0.804422,0.031740,0.718123,0.001178,0.043700,0.000903,0.094759,0.000631,0.017337,0.001069,0.166063,0.000766,0.038845,0.000610,7,84
oracle_arbiter,heldout_object,mobile_pick_reapproach,camera_extrinsic_drift,0.819728,0.017951,0.725080,0.004847,0.036427,0.002872,0.074767,0.002477,0.018135,0.002456,0.164194,0.000644,0.036652,0.002417,7,84
oracle_arbiter,heldout_object,mobile_pick_reapproach,compound_visual_geometry_shift,0.850340,0.016777,0.715741,0.001370,0.050394,0.001047,0.083946,0.002561,0.016215,0.000884,0.166208,0.000793,0.043235,0.000708,7,84
oracle_arbiter,heldout_object,mobile_pick_reapproach,depth_scale_error,0.840136,0.016777,0.726644,0.005331,0.040534,0.000922,0.079090,0.000645,0.015534,0.000828,0.165496,0.000669,0.036914,0.000623,7,84
oracle_arbiter,heldout_object,mobile_pick_reapproach,jacobian_mismatch,0.835034,0.016443,0.716407,0.001203,0.047634,0.000922,0.081072,0.002631,0.017981,0.000457,0.168697,0.000527,0.040773,0.000623,7,84
oracle_arbiter,heldout_object,mobile_pick_reapproach,lighting_shift,0.801020,0.033665,0.734139,0.003880,0.034291,0.002902,0.073664,0.000553,0.019383,0.001936,0.165758,0.002297,0.033021,0.000572,7,84
oracle_arbiter,heldout_object,mobile_pick_reapproach,nominal_view,0.829932,0.025313,0.741917,0.001139,0.035590,0.000874,0.067801,0.000611,0.017593,0.000770,0.162680,0.000602,0.029043,0.000590,7,84
oracle_arbiter,heldout_object,mobile_pick_reapproach,occlusion_shift,0.824830,0.035538,0.720724,0.004909,0.042167,0.000903,0.080628,0.000631,0.015244,0.001243,0.164821,0.000863,0.037775,0.000610,7,84
oracle_arbiter,heldout_object,visual_grasp_centering,camera_extrinsic_drift,0.862245,0.034854,0.731320,0.003839,0.038158,0.003944,0.058915,0.002478,0.017935,0.000883,0.162797,0.000867,0.037637,0.000591,7,84
oracle_arbiter,heldout_object,visual_grasp_centering,compound_visual_geometry_shift,0.850340,0.015154,0.715650,0.001370,0.050807,0.001047,0.066020,0.002561,0.015811,0.000684,0.166644,0.000686,0.042177,0.001892,7,84
oracle_arbiter,heldout_object,visual_grasp_centering,depth_scale_error,0.843537,0.045664,0.728837,0.001203,0.037515,0.000922,0.058738,0.000645,0.015867,0.002752,0.163611,0.000619,0.034657,0.000623,7,84
oracle_arbiter,heldout_object,visual_grasp_centering,jacobian_mismatch,0.841837,0.026805,0.723174,0.004891,0.044614,0.000922,0.064151,0.000645,0.014952,0.001090,0.166778,0.000797,0.038516,0.000623,7,84
oracle_arbiter,heldout_object,visual_grasp_centering,lighting_shift,0.843537,0.036158,0.730702,0.001165,0.040771,0.000893,0.053164,0.000625,0.016778,0.001093,0.165241,0.000763,0.034961,0.002664,7,84
oracle_arbiter,heldout_object,visual_grasp_centering,nominal_view,0.857143,0.007201,0.735489,0.001139,0.031251,0.000874,0.052234,0.002439,0.013238,0.000646,0.159676,0.000620,0.033888,0.000590,7,84
oracle_arbiter,heldout_object,visual_grasp_centering,occlusion_shift,0.821429,0.028803,0.726786,0.001178,0.040335,0.002898,0.059972,0.000559,0.018862,0.001898,0.167225,0.002626,0.035184,0.000578,7,84
oracle_arbiter,heldout_workspace,cable_tip_alignment,camera_extrinsic_drift,0.797619,0.029690,0.716131,0.001267,0.040466,0.000970,0.104264,0.000679,0.016507,0.001268,0.171023,0.000909,0.038578,0.000656,7,84
oracle_arbiter,heldout_workspace,cable_tip_alignment,compound_visual_geometry_shift,0.761905,0.032203,0.710207,0.003801,0.055279,0.002844,0.112898,0.000659,0.022231,0.000348,0.174264,0.000532,0.043452,0.000676,7,84
oracle_arbiter,heldout_workspace,cable_tip_alignment,depth_scale_error,0.780612,0.021517,0.713193,0.001203,0.046342,0.000922,0.107550,0.002631,0.020490,0.000991,0.172735,0.000812,0.044622,0.000623,7,84
oracle_arbiter,heldout_workspace,cable_tip_alignment,jacobian_mismatch,0.770408,0.030852,0.711504,0.001203,0.047846,0.003983,0.107865,0.000490,0.022280,0.000889,0.173400,0.002262,0.043518,0.002702,7,84
oracle_arbiter,heldout_workspace,cable_tip_alignment,lighting_shift,0.777211,0.034427,0.716474,0.001165,0.038654,0.000893,0.105677,0.000625,0.016985,0.001044,0.167103,0.000739,0.040886,0.000603,7,84
oracle_arbiter,heldout_workspace,cable_tip_alignment,nominal_view,0.758503,0.031269,0.724516,0.003890,0.029860,0.000874,0.099543,0.000611,0.020135,0.002602,0.169207,0.002152,0.036878,0.000590,7,84
oracle_arbiter,heldout_workspace,cable_tip_alignment,occlusion_shift,0.731293,0.027822,0.712543,0.001178,0.048497,0.000903,0.108314,0.002642,0.021233,0.000820,0.172748,0.000656,0.045839,0.000610,7,84
oracle_arbiter,heldout_workspace,drawer_handle_alignment,camera_extrinsic_drift,0.804422,0.027352,0.721316,0.001319,0.038851,0.002858,0.092800,0.001894,0.019364,0.002262,0.170341,0.000826,0.042463,0.000650,7,84
oracle_arbiter,heldout_workspace,drawer_handle_alignment,compound_visual_geometry_shift,0.782313,0.023174,0.710832,0.003783,0.050244,0.001085,0.100160,0.000760,0.018816,0.002495,0.171166,0.000834,0.045002,0.000734,7,84
oracle_arbiter,heldout_workspace,drawer_handle_alignment,depth_scale_error,0.799320,0.046508,0.717226,0.001255,0.042148,0.000960,0.091977,0.000672,0.016471,0.001313,0.171358,0.000880,0.039886,0.000649,7,84
oracle_arbiter,heldout_workspace,drawer_handle_alignment,jacobian_mismatch,0.797619,0.032603,0.715536,0.001255,0.048798,0.000960,0.097071,0.000672,0.018642,0.000930,0.174225,0.000693,0.043437,0.000649,7,84
oracle_arbiter,heldout_workspace,drawer_handle_alignment,lighting_shift,0.795918,0.040870,0.726219,0.001216,0.038744,0.000931,0.089700,0.000652,0.016106,0.001038,0.168582,0.000720,0.039074,0.000629,7,84
oracle_arbiter,heldout_workspace,drawer_handle_alignment,nominal_view,0.857143,0.026458,0.725110,0.001191,0.036808,0.000912,0.084982,0.002636,0.017049,0.000637,0.167597,0.000575,0.039748,0.000616,7,84
oracle_arbiter,heldout_workspace,drawer_handle_alignment,occlusion_shift,0.777211,0.026805,0.709711,0.001229,0.046016,0.003967,0.093951,0.002754,0.021411,0.000333,0.171097,0.002847,0.044559,0.001940,7,84
oracle_arbiter,heldout_workspace,eye_in_hand_peg_insert,camera_extrinsic_drift,0.829932,0.024267,0.714801,0.001306,0.043080,0.000999,0.097611,0.000699,0.017565,0.001023,0.169079,0.002543,0.038974,0.000675,7,84
oracle_arbiter,heldout_workspace,eye_in_hand_peg_insert,compound_visual_geometry_shift,0.818027,0.017427,0.706552,0.005167,0.051004,0.001075,0.108237,0.000754,0.017819,0.001855,0.170920,0.000737,0.046005,0.000728,7,84
oracle_arbiter,heldout_workspace,eye_in_hand_peg_insert,depth_scale_error,0.821429,0.046388,0.715031,0.001242,0.039326,0.000951,0.097523,0.000665,0.018723,0.002387,0.168860,0.000964,0.040731,0.002418,7,84
oracle_arbiter,heldout_workspace,eye_in_hand_peg_insert,jacobian_mismatch,0.828231,0.029627,0.713341,0.001242,0.045975,0.000951,0.102617,0.000665,0.016150,0.000814,0.171642,0.000634,0.041995,0.000643,7,84
oracle_arbiter,heldout_workspace,eye_in_hand_peg_insert,lighting_shift,0.790816,0.029187,0.726616,0.001203,0.037866,0.000922,0.096620,0.000645,0.016959,0.002042,0.167652,0.000716,0.038959,0.000623,7,84
oracle_arbiter,heldout_workspace,eye_in_hand_peg_insert,nominal_view,0.795918,0.025166,0.727235,0.001178,0.037226,0.000903,0.090531,0.002425,0.018781,0.000812,0.168093,0.000683,0.039374,0.001929,7,84
oracle_arbiter,heldout_workspace,eye_in_hand_peg_insert,occlusion_shift,0.782313,0.032088,0.709244,0.001216,0.047920,0.002887,0.101693,0.002684,0.020712,0.000346,0.173064,0.002044,0.045200,0.000598,7,84
oracle_arbiter,heldout_workspace,mobile_pick_reapproach,camera_extrinsic_drift,0.797619,0.041988,0.717504,0.004821,0.041516,0.000999,0.083362,0.000699,0.016520,0.000763,0.171741,0.002047,0.040123,0.002395,7,84
oracle_arbiter,heldout_workspace,mobile_pick_reapproach,compound_visual_geometry_shift,0.804422,0.016777,0.709255,0.004752,0.049441,0.001075,0.093989,0.000754,0.018686,0.002503,0.172252,0.002266,0.044868,0.000728,7,84
oracle_arbiter,heldout_workspace,mobile_pick_reapproach,depth_scale_error,0.828231,0.037367,0.713160,0.001242,0.039478,0.002879,0.084486,0.002037,0.019351,0.002574,0.167701,0.000503,0.043051,0.002426,7,84
oracle_arbiter,heldout_workspace,mobile_pick_reapproach,jacobian_mismatch,0.809524,0.029690,0.711471,0.001242,0.044412,0.000951,0.088368,0.000665,0.018263,0.002896,0.170738,0.000724,0.042001,0.001916,7,84
oracle_arbiter,heldout_workspace,mobile_pick_reapproach,lighting_shift,0.816327,0.032546,0.724745,0.001203,0.036303,0.000922,0.082371,0.000645,0.017044,0.002012,0.166306,0.000853,0.037822,0.000623,7,84
oracle_arbiter,heldout_workspace,mobile_pick_reapproach,nominal_view,0.855442,0.019341,0.725364,0.001178,0.035663,0.000903,0.079712,0.002425,0.016036,0.000831,0.166407,0.000700,0.039380,0.000610,7,84
oracle_arbiter,heldout_workspace,mobile_pick_reapproach,occlusion_shift,0.841837,0.039016,0.714234,0.005320,0.048072,0.000931,0.090943,0.000652,0.018090,0.001110,0.172521,0.000773,0.044090,0.000629,7,84
oracle_arbiter,heldout_workspace,visual_grasp_centering,camera_extrinsic_drift,0.845238,0.024419,0.720315,0.005249,0.040583,0.000999,0.064400,0.000699,0.014148,0.000770,0.171919,0.000641,0.040392,0.002607,7,84
oracle_arbiter,heldout_workspace,visual_grasp_centering,compound_visual_geometry_shift,0.812925,0.012172,0.708022,0.005167,0.050619,0.001075,0.076519,0.000754,0.016425,0.001831,0.170798,0.000656,0.045435,0.000728,7,84
oracle_arbiter,heldout_workspace,visual_grasp_centering,depth_scale_error,0.860544,0.021430,0.718785,0.005300,0.044085,0.003635,0.069439,0.002573,0.018093,0.000702,0.169439,0.002513,0.043672,0.000589,7,84
oracle_arbiter,heldout_workspace,visual_grasp_centering,jacobian_mismatch,0.821429,0.012472,0.707949,0.001242,0.043874,0.002879,0.069686,0.002037,0.019195,0.001849,0.169249,0.000697,0.044827,0.002426,7,84
oracle_arbiter,heldout_workspace,visual_grasp_centering,lighting_shift,0.819728,0.036515,0.720167,0.001203,0.038403,0.003983,0.062123,0.000490,0.018883,0.000772,0.168948,0.002634,0.040161,0.002702,7,84
oracle_arbiter,heldout_workspace,visual_grasp_centering,nominal_view,0.865646,0.023727,0.731516,0.004909,0.032089,0.000903,0.061172,0.000631,0.013628,0.001872,0.164055,0.000572,0.036703,0.000610,7,84
oracle_arbiter,heldout_workspace,visual_grasp_centering,occlusion_shift,0.841837,0.030429,0.719155,0.001216,0.045290,0.000931,0.070675,0.000652,0.015257,0.001054,0.170799,0.000767,0.041953,0.000629,7,84
position_based_visual_servo,clean_deployment,cable_tip_alignment,camera_extrinsic_drift,0.539116,0.054535,0.447777,0.005157,0.155802,0.001085,0.172133,0.000760,0.079493,0.001887,0.149685,0.000687,0.096223,0.000734,7,84
position_based_visual_servo,clean_deployment,cable_tip_alignment,compound_visual_geometry_shift,0.443878,0.040961,0.434780,0.005077,0.173336,0.001162,0.178483,0.002304,0.084114,0.002774,0.156845,0.000888,0.102178,0.002322,7,84
position_based_visual_servo,clean_deployment,cable_tip_alignment,depth_scale_error,0.503401,0.038006,0.448652,0.001357,0.160646,0.001037,0.170424,0.001886,0.080910,0.000724,0.150060,0.000572,0.097296,0.002586,7,84
position_based_visual_servo,clean_deployment,cable_tip_alignment,jacobian_mismatch,0.494898,0.051890,0.444562,0.001357,0.168756,0.001037,0.173233,0.000726,0.082028,0.001455,0.151795,0.000968,0.098528,0.002586,7,84
position_based_visual_servo,clean_deployment,cable_tip_alignment,lighting_shift,0.534014,0.028087,0.454573,0.001319,0.151678,0.001008,0.167532,0.002375,0.077914,0.000886,0.153412,0.000741,0.096003,0.002391,7,84
position_based_visual_servo,clean_deployment,cable_tip_alignment,nominal_view,0.566327,0.023254,0.456848,0.001293,0.144336,0.003609,0.165433,0.000565,0.080854,0.000848,0.146405,0.000724,0.092565,0.000615,7,84
position_based_visual_servo,clean_deployment,cable_tip_alignment,occlusion_shift,0.508503,0.051352,0.446249,0.001331,0.162992,0.001018,0.172606,0.002370,0.079760,0.001078,0.154370,0.002463,0.099927,0.001899,7,84
position_based_visual_servo,clean_deployment,drawer_handle_alignment,camera_extrinsic_drift,0.527211,0.032489,0.450351,0.003765,0.159450,0.001123,0.158995,0.000787,0.080749,0.001229,0.153952,0.000911,0.096998,0.000761,7,84
position_based_visual_servo,clean_deployment,drawer_handle_alignment,compound_visual_geometry_shift,0.500000,0.040734,0.435081,0.001575,0.173564,0.001200,0.166358,0.002287,0.082674,0.001984,0.157009,0.002106,0.102904,0.000813,7,84
position_based_visual_servo,clean_deployment,drawer_handle_alignment,depth_scale_error,0.547619,0.048305,0.445500,0.001408,0.161715,0.002834,0.156607,0.001875,0.081404,0.000554,0.153190,0.000395,0.097454,0.002588,7,84
position_based_visual_servo,clean_deployment,drawer_handle_alignment,jacobian_mismatch,0.503401,0.026805,0.441410,0.001408,0.169825,0.002834,0.159416,0.000680,0.083236,0.000894,0.155282,0.000759,0.098685,0.002580,7,84
position_based_visual_servo,clean_deployment,drawer_handle_alignment,lighting_shift,0.573129,0.042426,0.450272,0.005198,0.153601,0.003883,0.154318,0.000576,0.081450,0.000701,0.151445,0.000541,0.093313,0.000643,7,84
position_based_visual_servo,clean_deployment,drawer_handle_alignment,nominal_view,0.576531,0.035590,0.452544,0.001344,0.141110,0.003583,0.150868,0.000592,0.079978,0.002060,0.149299,0.000932,0.092078,0.000641,7,84
position_based_visual_servo,clean_deployment,drawer_handle_alignment,occlusion_shift,0.523810,0.039110,0.438520,0.003796,0.160628,0.001056,0.160937,0.000740,0.080676,0.002379,0.153214,0.002262,0.097741,0.000715,7,84
position_based_visual_servo,clean_deployment,eye_in_hand_peg_insert,camera_extrinsic_drift,0.535714,0.035642,0.451878,0.001460,0.157584,0.001114,0.165108,0.000781,0.079449,0.001276,0.152191,0.000928,0.096156,0.000754,7,84
position_based_visual_servo,clean_deployment,eye_in_hand_peg_insert,compound_visual_geometry_shift,0.477891,0.037218,0.431983,0.004651,0.178520,0.001191,0.171575,0.000835,0.083546,0.001155,0.154385,0.001989,0.098716,0.000806,7,84
position_based_visual_servo,clean_deployment,eye_in_hand_peg_insert,depth_scale_error,0.484694,0.045745,0.449060,0.001395,0.159659,0.003868,0.163729,0.000590,0.083719,0.001058,0.154303,0.000766,0.095338,0.001896,7,84
position_based_visual_servo,clean_deployment,eye_in_hand_peg_insert,jacobian_mismatch,0.552721,0.020276,0.444970,0.001395,0.167769,0.003868,0.167682,0.000590,0.083353,0.000690,0.155273,0.000752,0.096570,0.000656,7,84
position_based_visual_servo,clean_deployment,eye_in_hand_peg_insert,lighting_shift,0.547619,0.045542,0.447277,0.001357,0.150058,0.001037,0.163821,0.000726,0.079731,0.002775,0.152336,0.002157,0.095900,0.000702,7,84
position_based_visual_servo,clean_deployment,eye_in_hand_peg_insert,nominal_view,0.569728,0.054467,0.460424,0.001331,0.142294,0.001018,0.155707,0.002370,0.076606,0.001480,0.148580,0.002218,0.093318,0.002387,7,84
position_based_visual_servo,clean_deployment,eye_in_hand_peg_insert,occlusion_shift,0.547619,0.047493,0.441521,0.001370,0.163298,0.001047,0.167969,0.002357,0.079017,0.000862,0.150893,0.001763,0.099996,0.000708,7,84
position_based_visual_servo,clean_deployment,mobile_pick_reapproach,camera_extrinsic_drift,0.566327,0.046904,0.449854,0.001460,0.156066,0.001114,0.151035,0.000781,0.077156,0.001525,0.150873,0.001047,0.095119,0.000754,7,84
position_based_visual_servo,clean_deployment,mobile_pick_reapproach,compound_visual_geometry_shift,0.511905,0.035277,0.434532,0.005047,0.177002,0.001191,0.157502,0.000835,0.081184,0.000938,0.155319,0.002563,0.101110,0.002504,7,84
position_based_visual_servo,clean_deployment,mobile_pick_reapproach,depth_scale_error,0.571429,0.050918,0.447036,0.001395,0.163286,0.001066,0.149862,0.000747,0.080672,0.001151,0.152424,0.000779,0.096671,0.002570,7,84
position_based_visual_servo,clean_deployment,mobile_pick_reapproach,jacobian_mismatch,0.542517,0.055042,0.442946,0.001395,0.169681,0.002837,0.153746,0.000673,0.082121,0.001589,0.154363,0.001172,0.097875,0.002372,7,84
position_based_visual_servo,clean_deployment,mobile_pick_reapproach,lighting_shift,0.564626,0.039063,0.445253,0.001357,0.150255,0.002847,0.149817,0.000653,0.080119,0.002817,0.152298,0.000500,0.094891,0.000670,7,84
position_based_visual_servo,clean_deployment,mobile_pick_reapproach,nominal_view,0.600340,0.038055,0.458400,0.001331,0.140776,0.001018,0.143921,0.002577,0.076691,0.002225,0.150693,0.000728,0.094568,0.000688,7,84
position_based_visual_servo,clean_deployment,mobile_pick_reapproach,occlusion_shift,0.494898,0.057349,0.439497,0.001370,0.161780,0.001047,0.156183,0.000733,0.080769,0.002833,0.153839,0.002590,0.098959,0.000708,7,84
position_based_visual_servo,clean_deployment,visual_grasp_centering,camera_extrinsic_drift,0.573129,0.041811,0.449895,0.003769,0.158340,0.001114,0.134466,0.000781,0.078032,0.001287,0.152497,0.000915,0.096496,0.000754,7,84
position_based_visual_servo,clean_deployment,visual_grasp_centering,compound_visual_geometry_shift,0.562925,0.044887,0.430529,0.001562,0.176243,0.003770,0.142220,0.000677,0.082423,0.000954,0.154479,0.000790,0.100415,0.000742,7,84
position_based_visual_servo,clean_deployment,visual_grasp_centering,depth_scale_error,0.596939,0.044514,0.447604,0.001395,0.160810,0.003558,0.132223,0.000619,0.079919,0.001124,0.152981,0.000947,0.095948,0.002383,7,84
position_based_visual_servo,clean_deployment,visual_grasp_centering,jacobian_mismatch,0.579932,0.041899,0.443514,0.001395,0.168920,0.003558,0.136176,0.000619,0.081253,0.000774,0.154801,0.000614,0.097180,0.001889,7,84
position_based_visual_servo,clean_deployment,visual_grasp_centering,lighting_shift,0.573129,0.046508,0.444765,0.001357,0.150417,0.002847,0.131755,0.000653,0.079346,0.002140,0.152497,0.000850,0.094826,0.000670,7,84
position_based_visual_servo,clean_deployment,visual_grasp_centering,nominal_view,0.612245,0.044638,0.457208,0.001331,0.140410,0.001018,0.126630,0.002370,0.075492,0.002875,0.150506,0.000535,0.094143,0.000688,7,84
position_based_visual_servo,clean_deployment,visual_grasp_centering,occlusion_shift,0.573129,0.073686,0.439361,0.001370,0.162206,0.001047,0.138308,0.000733,0.077660,0.001908,0.151230,0.002298,0.099074,0.000708,7,84
position_based_visual_servo,combined_stress,cable_tip_alignment,camera_extrinsic_drift,0.425170,0.034801,0.426764,0.001408,0.189615,0.002834,0.193346,0.000680,0.087583,0.000734,0.164977,0.000669,0.109981,0.002580,7,84
position_based_visual_servo,combined_stress,cable_tip_alignment,compound_visual_geometry_shift,0.380952,0.023882,0.411116,0.004684,0.203446,0.001152,0.202796,0.001860,0.088580,0.002659,0.168015,0.000817,0.115695,0.002524,7,84
position_based_visual_servo,combined_stress,cable_tip_alignment,depth_scale_error,0.399660,0.035953,0.425034,0.001344,0.187360,0.001027,0.198054,0.002366,0.086111,0.002159,0.166235,0.001659,0.113069,0.000695,7,84
position_based_visual_servo,combined_stress,cable_tip_alignment,jacobian_mismatch,0.403061,0.035434,0.421144,0.001344,0.195620,0.001027,0.200970,0.002571,0.085962,0.001623,0.166807,0.002533,0.115546,0.000695,7,84
position_based_visual_servo,combined_stress,cable_tip_alignment,lighting_shift,0.440476,0.043801,0.433403,0.001306,0.180228,0.000999,0.193030,0.002588,0.085322,0.003172,0.163848,0.000421,0.111886,0.000675,7,84
position_based_visual_servo,combined_stress,cable_tip_alignment,nominal_view,0.520408,0.034801,0.437302,0.001280,0.174103,0.003616,0.190648,0.000559,0.084765,0.000956,0.157177,0.000831,0.106993,0.000609,7,84
position_based_visual_servo,combined_stress,cable_tip_alignment,occlusion_shift,0.420068,0.033278,0.424111,0.001319,0.190816,0.001008,0.199878,0.002375,0.086601,0.002991,0.166558,0.000705,0.114171,0.000682,7,84
position_based_visual_servo,combined_stress,drawer_handle_alignment,camera_extrinsic_drift,0.457483,0.051135,0.421837,0.001460,0.186534,0.003830,0.179934,0.002406,0.086901,0.001090,0.163394,0.002864,0.110888,0.002391,7,84
