split,regime,task,seed,episodes,success_rate,override_precision,unsafe_action_rate,tracking_error,damage_rate,latency_cost,calibration_error,ablation,interpretation
combined_stress,depth_scale_error,mobile_pick_reapproach,2,84,0.702381,0.581811,0.143032,0.130317,0.051633,0.208017,0.069384,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,mobile_pick_reapproach,3,84,0.666667,0.582659,0.143680,0.130771,0.052843,0.208810,0.069822,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,mobile_pick_reapproach,4,84,0.511905,0.583507,0.144328,0.131225,0.056434,0.210793,0.062257,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,mobile_pick_reapproach,5,84,0.702381,0.584355,0.144976,0.131679,0.053120,0.209325,0.062695,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,mobile_pick_reapproach,6,84,0.583333,0.585203,0.145624,0.132133,0.055996,0.210951,0.063133,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,eye_in_hand_peg_insert,0,84,0.714286,0.578864,0.144802,0.152425,0.050927,0.214478,0.069698,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,eye_in_hand_peg_insert,1,84,0.607143,0.579696,0.145438,0.144866,0.053236,0.215977,0.070128,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,eye_in_hand_peg_insert,2,84,0.726190,0.580528,0.146074,0.145311,0.051342,0.215215,0.070558,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,eye_in_hand_peg_insert,3,84,0.702381,0.581360,0.146710,0.145757,0.052304,0.207877,0.070988,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,eye_in_hand_peg_insert,4,84,0.630952,0.582192,0.147346,0.146202,0.054219,0.209019,0.063415,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,eye_in_hand_peg_insert,5,84,0.571429,0.583024,0.147982,0.146648,0.055896,0.210042,0.063845,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,eye_in_hand_peg_insert,6,84,0.607143,0.567848,0.148618,0.147093,0.055668,0.210113,0.064275,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,visual_grasp_centering,0,84,0.714286,0.576069,0.142487,0.119421,0.056193,0.213180,0.067953,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,visual_grasp_centering,1,84,0.714286,0.576901,0.143123,0.119866,0.048676,0.213608,0.068383,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,visual_grasp_centering,2,84,0.654762,0.577733,0.143759,0.120312,0.050352,0.214631,0.068813,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,visual_grasp_centering,3,84,0.607143,0.578565,0.144395,0.120757,0.051791,0.215535,0.069243,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,visual_grasp_centering,4,84,0.630952,0.579397,0.145031,0.113199,0.051481,0.215725,0.069674,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,visual_grasp_centering,5,84,0.690476,0.580229,0.145667,0.113644,0.050777,0.215558,0.070104,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,visual_grasp_centering,6,84,0.642857,0.581061,0.146303,0.114089,0.052216,0.208458,0.070534,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,drawer_handle_alignment,0,84,0.547619,0.571128,0.152004,0.142001,0.059264,0.213401,0.066183,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,drawer_handle_alignment,1,84,0.583333,0.571968,0.140640,0.141970,0.058181,0.213476,0.066425,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,drawer_handle_alignment,2,84,0.690476,0.572808,0.141282,0.142420,0.056529,0.212837,0.066859,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,drawer_handle_alignment,3,84,0.619048,0.573648,0.141924,0.142870,0.058449,0.213983,0.067293,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,drawer_handle_alignment,4,84,0.547619,0.574488,0.142566,0.143319,0.060368,0.215129,0.067728,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,drawer_handle_alignment,5,84,0.583333,0.575328,0.143208,0.143769,0.052141,0.215204,0.068162,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,drawer_handle_alignment,6,84,0.642857,0.576168,0.143850,0.144219,0.051441,0.215041,0.068596,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,cable_tip_alignment,0,84,0.607143,0.575023,0.150673,0.157007,0.057349,0.210119,0.066976,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,cable_tip_alignment,1,84,0.642857,0.575831,0.151291,0.157439,0.057107,0.210178,0.067394,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,cable_tip_alignment,2,84,0.642857,0.576639,0.151909,0.157872,0.057579,0.210594,0.067812,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,cable_tip_alignment,3,84,0.654762,0.577447,0.152527,0.158305,0.057814,0.210891,0.068230,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,cable_tip_alignment,4,84,0.595238,0.578255,0.141139,0.158257,0.058617,0.211902,0.068456,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,cable_tip_alignment,5,84,0.547619,0.579063,0.141757,0.158690,0.060042,0.212795,0.068874,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,cable_tip_alignment,6,84,0.690476,0.579871,0.142375,0.159123,0.057658,0.211782,0.069292,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,mobile_pick_reapproach,0,84,0.690476,0.577065,0.143054,0.138087,0.057700,0.213588,0.068511,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,mobile_pick_reapproach,1,84,0.642857,0.577897,0.143690,0.138532,0.051134,0.214492,0.068941,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,mobile_pick_reapproach,2,84,0.571429,0.578729,0.144326,0.138978,0.053049,0.215634,0.069371,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,mobile_pick_reapproach,3,84,0.678571,0.579561,0.144962,0.131419,0.051073,0.214991,0.069801,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,mobile_pick_reapproach,4,84,0.595238,0.580393,0.145598,0.131865,0.053226,0.216252,0.070231,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,mobile_pick_reapproach,5,84,0.619048,0.581225,0.146234,0.132310,0.053236,0.216442,0.070662,minus_learned_action_risk,does not score learned action risk
combined_stress,occlusion_shift,mobile_pick_reapproach,6,84,0.666667,0.582057,0.146870,0.132756,0.052770,0.208390,0.063088,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,0,84,0.583333,0.578425,0.150870,0.147971,0.055985,0.211413,0.064354,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,1,84,0.595238,0.579273,0.151518,0.148425,0.056243,0.211730,0.064792,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,2,84,0.619048,0.580121,0.152166,0.148879,0.056262,0.211928,0.065230,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,3,84,0.619048,0.580969,0.152814,0.149333,0.056757,0.212364,0.065669,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,4,84,0.654762,0.565809,0.153462,0.149787,0.056539,0.212443,0.066107,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,5,84,0.666667,0.566657,0.154110,0.150240,0.056796,0.212760,0.066546,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,6,84,0.654762,0.567505,0.154758,0.150694,0.057530,0.213315,0.066984,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,visual_grasp_centering,0,84,0.630952,0.576334,0.149083,0.115340,0.052698,0.209991,0.070973,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,visual_grasp_centering,1,84,0.607143,0.577182,0.149731,0.115794,0.053670,0.210665,0.071412,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,visual_grasp_centering,2,84,0.642857,0.578030,0.150379,0.116248,0.053451,0.210744,0.071850,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,visual_grasp_centering,3,84,0.607143,0.578878,0.151027,0.116702,0.054661,0.211537,0.064284,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,visual_grasp_centering,4,84,0.654762,0.579726,0.151675,0.117156,0.054204,0.211497,0.064723,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,visual_grasp_centering,5,84,0.630952,0.580574,0.152323,0.117610,0.055176,0.212171,0.065161,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,visual_grasp_centering,6,84,0.738095,0.581422,0.152971,0.118064,0.053529,0.211536,0.065599,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,drawer_handle_alignment,0,84,0.571429,0.572418,0.147362,0.145987,0.053674,0.217657,0.069535,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,drawer_handle_alignment,1,84,0.619048,0.573274,0.148016,0.146445,0.053222,0.209617,0.069978,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,drawer_handle_alignment,2,84,0.690476,0.574130,0.148670,0.146903,0.052293,0.209343,0.070420,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,drawer_handle_alignment,3,84,0.797619,0.574986,0.149324,0.139357,0.050331,0.208711,0.070863,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,drawer_handle_alignment,4,84,0.571429,0.575842,0.149978,0.139815,0.055355,0.211413,0.071305,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,drawer_handle_alignment,5,84,0.488095,0.576698,0.150632,0.140274,0.057521,0.212686,0.071748,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,drawer_handle_alignment,6,84,0.607143,0.577554,0.151286,0.140732,0.055640,0.211936,0.064186,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,cable_tip_alignment,0,84,0.619048,0.569448,0.152889,0.157835,0.056923,0.211062,0.067007,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,cable_tip_alignment,1,84,0.583333,0.570272,0.153519,0.158276,0.058119,0.211843,0.067433,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,cable_tip_alignment,2,84,0.666667,0.571096,0.154149,0.158717,0.056934,0.211434,0.067859,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,cable_tip_alignment,3,84,0.642857,0.571920,0.154779,0.159159,0.057892,0.212096,0.068285,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,cable_tip_alignment,4,84,0.619048,0.572744,0.155409,0.159600,0.058850,0.212758,0.068711,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,cable_tip_alignment,5,84,0.619048,0.573568,0.144033,0.159561,0.058472,0.213182,0.068945,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,cable_tip_alignment,6,84,0.595238,0.574392,0.144663,0.160002,0.059430,0.213844,0.069371,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,mobile_pick_reapproach,0,84,0.714286,0.576626,0.149122,0.133633,0.051658,0.208976,0.071171,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,mobile_pick_reapproach,1,84,0.678571,0.577474,0.149770,0.134087,0.052868,0.209769,0.071609,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,mobile_pick_reapproach,2,84,0.607143,0.578322,0.150418,0.134541,0.054792,0.210919,0.072047,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,mobile_pick_reapproach,3,84,0.690476,0.579170,0.151066,0.134995,0.053621,0.210522,0.064482,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,mobile_pick_reapproach,4,84,0.630952,0.580018,0.151714,0.135449,0.055307,0.211553,0.064920,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,mobile_pick_reapproach,5,84,0.690476,0.580866,0.152362,0.135903,0.054612,0.211394,0.065358,minus_learned_action_risk,does not score learned action risk
combined_stress,jacobian_mismatch,mobile_pick_reapproach,6,84,0.559524,0.565706,0.153010,0.136357,0.057727,0.213139,0.065797,minus_learned_action_risk,does not score learned action risk
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,0,84,0.535714,0.573536,0.152711,0.157844,0.061585,0.215445,0.072693,minus_learned_action_risk,does not score learned action risk
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,1,84,0.619048,0.574488,0.153437,0.150349,0.060154,0.215100,0.073184,minus_learned_action_risk,does not score learned action risk
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,2,84,0.619048,0.575440,0.154163,0.150858,0.052705,0.215588,0.073676,minus_learned_action_risk,does not score learned action risk
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,3,84,0.511905,0.560384,0.154889,0.151367,0.055403,0.217148,0.074168,minus_learned_action_risk,does not score learned action risk
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,4,84,0.559524,0.561336,0.155615,0.151876,0.055006,0.217159,0.066655,minus_learned_action_risk,does not score learned action risk
