method,stress_level,seed,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,mean_abstention_rate,ci95_abstention_rate,mean_predicted_risk,ci95_predicted_risk,mean_realized_risk,ci95_realized_risk,n
oracle_visual_servo_foundation_arbiter,0.740000,0,0.888461,0.007691,1.066064,0.009630,0.777514,0.002227,0.028826,0.001453,0.072745,0.003867,0.004668,0.000940,0.163834,0.000752,0.023337,0.000728,0.070950,0.001174,0.098074,0.002251,0.036749,0.001619,50
oracle_visual_servo_foundation_arbiter,0.740000,1,0.890181,0.007482,1.068255,0.009525,0.778500,0.002434,0.028572,0.001602,0.072435,0.003841,0.004450,0.000957,0.163773,0.000734,0.024443,0.000880,0.070923,0.001105,0.097922,0.002359,0.036631,0.001783,50
oracle_visual_servo_foundation_arbiter,0.740000,2,0.891351,0.008143,1.069869,0.010136,0.778154,0.002396,0.028301,0.001731,0.071618,0.003730,0.004245,0.000974,0.163957,0.000761,0.024226,0.000715,0.070760,0.001189,0.097636,0.002182,0.036163,0.001751,50
oracle_visual_servo_foundation_arbiter,0.740000,3,0.886796,0.007993,1.064595,0.010014,0.777989,0.002265,0.028928,0.001791,0.072252,0.003861,0.004408,0.000991,0.163699,0.000821,0.024155,0.000806,0.070841,0.001231,0.097842,0.002393,0.036685,0.001847,50
oracle_visual_servo_foundation_arbiter,0.740000,4,0.889409,0.008613,1.067147,0.010775,0.777869,0.002256,0.028491,0.001801,0.072917,0.004028,0.004750,0.001033,0.163835,0.000809,0.023912,0.000825,0.071024,0.001096,0.098267,0.002345,0.036777,0.001852,50
oracle_visual_servo_foundation_arbiter,0.740000,5,0.892017,0.007545,1.069876,0.009652,0.778267,0.002357,0.029235,0.001895,0.072282,0.003938,0.004288,0.001010,0.163521,0.000659,0.023680,0.000894,0.071009,0.001124,0.098147,0.002461,0.036684,0.001879,50
oracle_visual_servo_foundation_arbiter,0.740000,6,0.888429,0.008107,1.066444,0.010153,0.777501,0.002348,0.028724,0.001495,0.072380,0.003790,0.004265,0.000896,0.163525,0.000813,0.023476,0.000803,0.070939,0.001162,0.097901,0.002174,0.036411,0.001677,50
oracle_visual_servo_foundation_arbiter,0.740000,7,0.889478,0.007815,1.068093,0.010137,0.778064,0.002398,0.028051,0.001581,0.072103,0.004047,0.004307,0.000971,0.163886,0.000873,0.023707,0.000797,0.071210,0.001086,0.097685,0.002362,0.036093,0.001821,50
oracle_visual_servo_foundation_arbiter,0.740000,8,0.887907,0.008115,1.065805,0.010142,0.777765,0.002195,0.028689,0.001748,0.072638,0.003874,0.004384,0.000954,0.163945,0.000770,0.023557,0.000771,0.070855,0.001059,0.097945,0.002257,0.036534,0.001782,50
oracle_visual_servo_foundation_arbiter,0.740000,9,0.890574,0.008191,1.068501,0.010259,0.777141,0.002379,0.028468,0.001693,0.072710,0.004153,0.003957,0.000997,0.163739,0.000737,0.024221,0.000782,0.070947,0.001076,0.097850,0.002276,0.036316,0.001790,50
position_based_visual_servo,0.000000,0,0.561380,0.007172,0.487978,0.009197,0.480395,0.001573,0.146573,0.001666,0.140378,0.003705,0.068626,0.000636,0.148312,0.000724,0.092930,0.000833,0.021916,0.000520,0.144191,0.001672,0.157769,0.001534,50
position_based_visual_servo,0.000000,1,0.560663,0.007045,0.487248,0.009181,0.481395,0.001528,0.147171,0.001633,0.140320,0.003841,0.068380,0.000687,0.148606,0.000870,0.093037,0.000763,0.021419,0.000490,0.143987,0.001627,0.157919,0.001589,50
position_based_visual_servo,0.000000,2,0.559938,0.007663,0.486405,0.009685,0.481169,0.001758,0.147121,0.001636,0.140833,0.003721,0.068577,0.000631,0.148160,0.000760,0.092668,0.000756,0.021585,0.000527,0.144486,0.001597,0.158056,0.001562,50
position_based_visual_servo,0.000000,3,0.559807,0.007348,0.485887,0.009346,0.479955,0.001615,0.147163,0.001775,0.140419,0.003785,0.068637,0.000641,0.148648,0.000665,0.092382,0.000773,0.021583,0.000468,0.144373,0.001728,0.157968,0.001646,50
position_based_visual_servo,0.000000,4,0.560939,0.007711,0.486902,0.009943,0.479185,0.001698,0.147153,0.001625,0.139988,0.003858,0.068645,0.000695,0.148096,0.000649,0.092758,0.000789,0.021563,0.000465,0.144743,0.001611,0.157941,0.001638,50
position_based_visual_servo,0.000000,5,0.561792,0.007231,0.488682,0.009403,0.480420,0.001596,0.146730,0.001687,0.140157,0.003888,0.068095,0.000695,0.148370,0.000705,0.092856,0.000723,0.021001,0.000454,0.144030,0.001789,0.157474,0.001668,50
position_based_visual_servo,0.000000,6,0.563352,0.007434,0.489140,0.009550,0.479954,0.001722,0.147258,0.001543,0.140404,0.003856,0.068803,0.000688,0.148803,0.000698,0.092871,0.000764,0.021423,0.000483,0.144630,0.001616,0.158195,0.001589,50
position_based_visual_servo,0.000000,7,0.558480,0.007803,0.484099,0.009851,0.480151,0.001600,0.147586,0.001739,0.140495,0.003809,0.068955,0.000588,0.148082,0.000798,0.092996,0.000778,0.021472,0.000506,0.145199,0.001682,0.158483,0.001566,50
position_based_visual_servo,0.000000,8,0.559990,0.007445,0.486001,0.009735,0.479385,0.001872,0.147444,0.001724,0.140018,0.003784,0.068393,0.000739,0.147825,0.000780,0.092653,0.000725,0.021658,0.000447,0.144458,0.001780,0.157923,0.001670,50
position_based_visual_servo,0.000000,9,0.562687,0.006650,0.488768,0.008856,0.480632,0.001427,0.147349,0.001719,0.140576,0.003831,0.068290,0.000656,0.149083,0.000650,0.092895,0.000804,0.021853,0.000449,0.144405,0.001674,0.157984,0.001676,50
position_based_visual_servo,0.180000,0,0.525606,0.007615,0.430524,0.009948,0.468046,0.001735,0.162150,0.001868,0.149371,0.003728,0.071071,0.000728,0.152751,0.000735,0.097674,0.000848,0.024238,0.000574,0.156160,0.001820,0.169496,0.001686,50
position_based_visual_servo,0.180000,1,0.524888,0.007507,0.429793,0.009931,0.469047,0.001674,0.162748,0.001839,0.149314,0.003861,0.070824,0.000757,0.153045,0.000887,0.097781,0.000785,0.023742,0.000530,0.155956,0.001765,0.169646,0.001728,50
position_based_visual_servo,0.180000,2,0.524163,0.008207,0.428950,0.010551,0.468820,0.001933,0.162698,0.001822,0.149826,0.003747,0.071022,0.000710,0.152599,0.000780,0.097411,0.000770,0.023907,0.000576,0.156455,0.001738,0.169783,0.001707,50
position_based_visual_servo,0.180000,3,0.524033,0.007808,0.428432,0.010114,0.467606,0.001748,0.162739,0.001977,0.149412,0.003806,0.071082,0.000724,0.153087,0.000681,0.097125,0.000789,0.023905,0.000512,0.156342,0.001875,0.169695,0.001792,50
position_based_visual_servo,0.180000,4,0.525164,0.008223,0.429447,0.010737,0.466837,0.001839,0.162729,0.001814,0.148981,0.003883,0.071090,0.000787,0.152535,0.000662,0.097502,0.000804,0.023886,0.000498,0.156712,0.001744,0.169668,0.001781,50
position_based_visual_servo,0.180000,5,0.526017,0.007618,0.431227,0.010087,0.468071,0.001746,0.162306,0.001894,0.149150,0.003914,0.070540,0.000762,0.152809,0.000726,0.097600,0.000740,0.023323,0.000511,0.155998,0.001924,0.169201,0.001808,50
position_based_visual_servo,0.180000,6,0.527578,0.007941,0.431685,0.010368,0.467605,0.001894,0.162835,0.001755,0.149397,0.003879,0.071247,0.000783,0.153242,0.000717,0.097614,0.000774,0.023745,0.000541,0.156599,0.001758,0.169922,0.001736,50
position_based_visual_servo,0.180000,7,0.522706,0.008266,0.426644,0.010633,0.467803,0.001768,0.163163,0.001954,0.149488,0.003833,0.071400,0.000655,0.152521,0.000819,0.097739,0.000796,0.023794,0.000563,0.157168,0.001828,0.170211,0.001717,50
position_based_visual_servo,0.180000,8,0.524215,0.007904,0.428546,0.010504,0.467037,0.002019,0.163021,0.001942,0.149012,0.003808,0.070838,0.000808,0.152264,0.000799,0.097397,0.000737,0.023981,0.000478,0.156427,0.001924,0.169650,0.001819,50
position_based_visual_servo,0.180000,9,0.526912,0.007151,0.431314,0.009662,0.468283,0.001606,0.162926,0.001915,0.149569,0.003857,0.070735,0.000721,0.153522,0.000670,0.097639,0.000822,0.024176,0.000501,0.156374,0.001810,0.169711,0.001813,50
position_based_visual_servo,0.320000,0,0.496719,0.008093,0.384762,0.010702,0.458442,0.001877,0.174265,0.002044,0.156366,0.003747,0.072992,0.000813,0.156218,0.000746,0.101363,0.000861,0.026044,0.000623,0.165480,0.001951,0.178628,0.001821,50
position_based_visual_servo,0.320000,1,0.496002,0.008000,0.384032,0.010685,0.459442,0.001806,0.174863,0.002018,0.156308,0.003877,0.072745,0.000827,0.156513,0.000901,0.101470,0.000803,0.025548,0.000570,0.165276,0.001891,0.178779,0.001854,50
position_based_visual_servo,0.320000,2,0.495277,0.008756,0.383188,0.011383,0.459216,0.002082,0.174812,0.001988,0.156821,0.003768,0.072942,0.000788,0.156067,0.000798,0.101101,0.000782,0.025714,0.000621,0.165775,0.001865,0.178915,0.001837,50
position_based_visual_servo,0.320000,3,0.495146,0.008296,0.382671,0.010878,0.458002,0.001872,0.174854,0.002152,0.156407,0.003823,0.073002,0.000804,0.156554,0.000696,0.100815,0.000802,0.025712,0.000555,0.165662,0.002005,0.178827,0.001921,50
position_based_visual_servo,0.320000,4,0.496278,0.008749,0.383685,0.011516,0.457232,0.001966,0.174844,0.001981,0.155976,0.003903,0.073010,0.000872,0.156003,0.000674,0.101192,0.000817,0.025692,0.000534,0.166032,0.001866,0.178800,0.001908,50
position_based_visual_servo,0.320000,5,0.497131,0.008050,0.385465,0.010791,0.458467,0.001880,0.174421,0.002073,0.156145,0.003934,0.072461,0.000831,0.156276,0.000744,0.101289,0.000755,0.025129,0.000562,0.165318,0.002045,0.178333,0.001934,50
position_based_visual_servo,0.320000,6,0.498691,0.008465,0.385924,0.011167,0.458000,0.002041,0.174950,0.001939,0.156392,0.003898,0.073168,0.000869,0.156709,0.000735,0.101304,0.000783,0.025551,0.000593,0.165919,0.001885,0.179054,0.001868,50
position_based_visual_servo,0.320000,7,0.493819,0.008751,0.380883,0.011402,0.458198,0.001914,0.175277,0.002138,0.156483,0.003853,0.073321,0.000726,0.155989,0.000837,0.101429,0.000810,0.025601,0.000614,0.166488,0.001957,0.179343,0.001852,50
position_based_visual_servo,0.320000,8,0.495329,0.008392,0.382785,0.011267,0.457432,0.002149,0.175135,0.002128,0.156006,0.003828,0.072759,0.000878,0.155731,0.000816,0.101087,0.000748,0.025787,0.000514,0.165747,0.002053,0.178782,0.001950,50
position_based_visual_servo,0.320000,9,0.498026,0.007676,0.385552,0.010458,0.458678,0.001761,0.175040,0.002087,0.156564,0.003879,0.072656,0.000789,0.156989,0.000689,0.101328,0.000837,0.025982,0.000550,0.165694,0.001935,0.178843,0.001936,50
position_based_visual_servo,0.460000,0,0.466904,0.008699,0.338060,0.011607,0.448837,0.002030,0.186380,0.002232,0.163361,0.003767,0.074929,0.000907,0.159698,0.000759,0.105053,0.000876,0.027851,0.000676,0.174809,0.002094,0.187770,0.001967,50
position_based_visual_servo,0.460000,1,0.466186,0.008621,0.337330,0.011589,0.449838,0.001951,0.186978,0.002208,0.163303,0.003894,0.074682,0.000909,0.159993,0.000917,0.105160,0.000822,0.027354,0.000617,0.174605,0.002029,0.187920,0.001993,50
position_based_visual_servo,0.460000,2,0.465461,0.009426,0.336486,0.012354,0.449611,0.002239,0.186927,0.002168,0.163816,0.003790,0.074880,0.000876,0.159547,0.000817,0.104790,0.000795,0.027520,0.000672,0.175105,0.002005,0.188057,0.001979,50
position_based_visual_servo,0.460000,3,0.465331,0.008908,0.335969,0.011790,0.448397,0.002008,0.186969,0.002339,0.163402,0.003841,0.074940,0.000894,0.160034,0.000713,0.104504,0.000817,0.027518,0.000605,0.174992,0.002147,0.187969,0.002063,50
position_based_visual_servo,0.460000,4,0.466462,0.009396,0.336983,0.012438,0.447628,0.002105,0.186959,0.002163,0.162971,0.003924,0.074948,0.000965,0.159483,0.000689,0.104881,0.000831,0.027498,0.000577,0.175361,0.002002,0.187942,0.002048,50
position_based_visual_servo,0.460000,5,0.467316,0.008613,0.338763,0.011648,0.448862,0.002026,0.186536,0.002264,0.163140,0.003955,0.074398,0.000911,0.159757,0.000765,0.104979,0.000770,0.026935,0.000618,0.174648,0.002179,0.187475,0.002072,50
position_based_visual_servo,0.460000,6,0.468876,0.009113,0.339222,0.012111,0.448396,0.002198,0.187065,0.002134,0.163387,0.003918,0.075105,0.000963,0.160190,0.000754,0.104993,0.000794,0.027358,0.000649,0.175248,0.002025,0.188196,0.002011,50
position_based_visual_servo,0.460000,7,0.464004,0.009357,0.334181,0.012314,0.448594,0.002069,0.187392,0.002332,0.163478,0.003873,0.075258,0.000809,0.159469,0.000856,0.105118,0.000826,0.027407,0.000669,0.175818,0.002099,0.188484,0.001998,50
position_based_visual_servo,0.460000,8,0.465513,0.009006,0.336083,0.012176,0.447828,0.002289,0.187250,0.002323,0.163001,0.003848,0.074696,0.000958,0.159212,0.000835,0.104776,0.000760,0.027593,0.000556,0.175077,0.002192,0.187924,0.002094,50
position_based_visual_servo,0.460000,9,0.468210,0.008329,0.338850,0.011402,0.449074,0.001925,0.187155,0.002272,0.163559,0.003901,0.074593,0.000868,0.160470,0.000709,0.105018,0.000852,0.027788,0.000604,0.175024,0.002072,0.187985,0.002072,50
position_based_visual_servo,0.600000,0,0.436159,0.009438,0.290418,0.012662,0.439233,0.002191,0.198495,0.002430,0.170356,0.003788,0.076883,0.001008,0.163192,0.000774,0.108742,0.000891,0.029657,0.000732,0.184149,0.002246,0.196922,0.002123,50
position_based_visual_servo,0.600000,1,0.435442,0.009375,0.289687,0.012643,0.440233,0.002106,0.199093,0.002407,0.170298,0.003913,0.076636,0.001000,0.163486,0.000935,0.108849,0.000842,0.029160,0.000668,0.183945,0.002178,0.197072,0.002142,50
position_based_visual_servo,0.600000,2,0.434717,0.010220,0.288844,0.013464,0.440007,0.002404,0.199042,0.002358,0.170811,0.003813,0.076834,0.000973,0.163041,0.000838,0.108480,0.000810,0.029326,0.000726,0.184444,0.002155,0.197209,0.002132,50
position_based_visual_servo,0.600000,3,0.434586,0.009651,0.288326,0.012848,0.438793,0.002156,0.199084,0.002534,0.170396,0.003861,0.076894,0.000991,0.163528,0.000732,0.108194,0.000832,0.029324,0.000658,0.184331,0.002299,0.197121,0.002214,50
position_based_visual_servo,0.600000,4,0.435718,0.010169,0.289341,0.013503,0.438023,0.002255,0.199074,0.002355,0.169966,0.003946,0.076902,0.001065,0.162977,0.000706,0.108571,0.000846,0.029304,0.000626,0.184701,0.002149,0.197094,0.002198,50
position_based_visual_servo,0.600000,5,0.436571,0.009312,0.291121,0.012659,0.439258,0.002181,0.198651,0.002463,0.170134,0.003978,0.076352,0.001000,0.163250,0.000788,0.108668,0.000787,0.028742,0.000677,0.183987,0.002324,0.196627,0.002221,50
position_based_visual_servo,0.600000,6,0.438131,0.009890,0.291579,0.013198,0.438792,0.002362,0.199180,0.002337,0.170382,0.003939,0.077059,0.001064,0.163683,0.000776,0.108683,0.000805,0.029164,0.000708,0.184588,0.002176,0.197348,0.002164,50
position_based_visual_servo,0.600000,7,0.433259,0.010090,0.286538,0.013371,0.438989,0.002233,0.199507,0.002534,0.170472,0.003895,0.077212,0.000902,0.162962,0.000878,0.108808,0.000842,0.029213,0.000727,0.185157,0.002250,0.197636,0.002154,50
position_based_visual_servo,0.600000,8,0.434768,0.009751,0.288440,0.013231,0.438223,0.002439,0.199365,0.002526,0.169996,0.003869,0.076650,0.001047,0.162705,0.000857,0.108466,0.000774,0.029400,0.000605,0.184416,0.002342,0.197075,0.002246,50
position_based_visual_servo,0.600000,9,0.437466,0.009115,0.291208,0.012492,0.439470,0.002096,0.199270,0.002466,0.170554,0.003924,0.076547,0.000958,0.163963,0.000732,0.108707,0.000869,0.029594,0.000662,0.184363,0.002219,0.197136,0.002219,50
position_based_visual_servo,0.740000,0,0.404486,0.010313,0.241835,0.013862,0.429629,0.002359,0.210610,0.002634,0.177350,0.003810,0.078854,0.001115,0.166698,0.000791,0.112432,0.000907,0.031463,0.000792,0.193498,0.002407,0.206083,0.002287,50
position_based_visual_servo,0.740000,1,0.403768,0.010263,0.241105,0.013843,0.430629,0.002269,0.211208,0.002613,0.177293,0.003932,0.078607,0.001098,0.166993,0.000955,0.112539,0.000863,0.030967,0.000724,0.193294,0.002336,0.206233,0.002300,50
position_based_visual_servo,0.740000,2,0.403043,0.011140,0.240261,0.014710,0.430403,0.002575,0.211157,0.002558,0.177806,0.003837,0.078805,0.001076,0.166547,0.000861,0.112169,0.000825,0.031132,0.000783,0.193793,0.002315,0.206370,0.002293,50
position_based_visual_servo,0.740000,3,0.402913,0.010528,0.239744,0.014050,0.429188,0.002312,0.211199,0.002737,0.177391,0.003881,0.078864,0.001095,0.167034,0.000754,0.111883,0.000849,0.031130,0.000716,0.193680,0.002458,0.206282,0.002374,50
position_based_visual_servo,0.740000,4,0.404044,0.011070,0.240758,0.014708,0.428419,0.002412,0.211189,0.002555,0.176960,0.003968,0.078873,0.001170,0.166483,0.000725,0.112260,0.000862,0.031111,0.000679,0.194050,0.002304,0.206255,0.002357,50
position_based_visual_servo,0.740000,5,0.404897,0.010151,0.242538,0.013819,0.429653,0.002344,0.210766,0.002669,0.177129,0.004001,0.078323,0.001097,0.166756,0.000813,0.112358,0.000804,0.030548,0.000739,0.193336,0.002477,0.205788,0.002378,50
position_based_visual_servo,0.740000,6,0.406458,0.010796,0.242997,0.014424,0.429187,0.002531,0.211295,0.002546,0.177376,0.003961,0.079030,0.001171,0.167190,0.000799,0.112372,0.000818,0.030970,0.000770,0.193937,0.002335,0.206509,0.002325,50
position_based_visual_servo,0.740000,7,0.401586,0.010954,0.237956,0.014567,0.429385,0.002403,0.211622,0.002742,0.177467,0.003917,0.079183,0.001002,0.166469,0.000901,0.112497,0.000860,0.031019,0.000788,0.194506,0.002410,0.206797,0.002317,50
position_based_visual_servo,0.740000,8,0.403095,0.010629,0.239857,0.014428,0.428619,0.002597,0.211480,0.002735,0.176991,0.003892,0.078621,0.001143,0.166212,0.000880,0.112155,0.000788,0.031206,0.000659,0.193765,0.002500,0.206237,0.002407,50
position_based_visual_servo,0.740000,9,0.405792,0.010034,0.242625,0.013724,0.429865,0.002273,0.211385,0.002667,0.177549,0.003948,0.078518,0.001055,0.167470,0.000757,0.112397,0.000887,0.031401,0.000722,0.193712,0.002376,0.206297,0.002374,50
proposed_servo_foundation_arbiter_v4,0.000000,0,0.788846,0.007395,0.886893,0.009194,0.689551,0.001677,0.068028,0.001225,0.074470,0.003873,0.023930,0.000727,0.203718,0.000674,0.036805,0.000707,0.053140,0.000757,0.080663,0.001835,0.069541,0.001507,50
proposed_servo_foundation_arbiter_v4,0.000000,1,0.790878,0.007287,0.889313,0.009054,0.690348,0.001683,0.067749,0.001252,0.074816,0.003821,0.023864,0.000773,0.203535,0.000634,0.037104,0.000739,0.052983,0.000607,0.081196,0.001737,0.069499,0.001506,50
proposed_servo_foundation_arbiter_v4,0.000000,2,0.788592,0.007779,0.886632,0.009293,0.689996,0.001650,0.067574,0.001241,0.074541,0.003793,0.024807,0.000630,0.203651,0.000689,0.036953,0.000764,0.053070,0.000688,0.081231,0.001667,0.069874,0.001308,50
proposed_servo_foundation_arbiter_v4,0.000000,3,0.790278,0.008320,0.888929,0.010145,0.690244,0.001840,0.067338,0.001065,0.074596,0.003659,0.023952,0.000566,0.203695,0.000823,0.037204,0.000748,0.053201,0.000716,0.080677,0.001497,0.069322,0.001298,50
proposed_servo_foundation_arbiter_v4,0.000000,4,0.790444,0.008253,0.888517,0.009914,0.689988,0.001529,0.067616,0.001227,0.074918,0.003913,0.024310,0.000669,0.203929,0.000657,0.036977,0.000695,0.053468,0.000640,0.081000,0.001718,0.069694,0.001405,50
proposed_servo_foundation_arbiter_v4,0.000000,5,0.788568,0.007547,0.887067,0.009119,0.690314,0.001641,0.067457,0.001154,0.074248,0.003851,0.024428,0.000593,0.203540,0.000801,0.037030,0.000664,0.053379,0.000651,0.080942,0.001564,0.069547,0.001291,50
proposed_servo_foundation_arbiter_v4,0.000000,6,0.788918,0.007847,0.886548,0.009715,0.689531,0.001529,0.068392,0.001294,0.074278,0.003878,0.024416,0.000712,0.203744,0.000744,0.036569,0.000865,0.053009,0.000681,0.081127,0.001795,0.069913,0.001538,50
proposed_servo_foundation_arbiter_v4,0.000000,7,0.788343,0.007980,0.887048,0.009953,0.689496,0.001529,0.066952,0.001266,0.074784,0.003978,0.023945,0.000747,0.203590,0.000686,0.037073,0.000753,0.052880,0.000606,0.080689,0.001823,0.069150,0.001612,50
proposed_servo_foundation_arbiter_v4,0.000000,8,0.788843,0.008069,0.887102,0.009716,0.690243,0.001537,0.067418,0.001239,0.074828,0.003741,0.024598,0.000667,0.203716,0.000709,0.036978,0.000783,0.052878,0.000712,0.081168,0.001670,0.069746,0.001409,50
proposed_servo_foundation_arbiter_v4,0.000000,9,0.791107,0.008142,0.889770,0.009826,0.689813,0.001450,0.066762,0.001289,0.074617,0.003680,0.024707,0.000732,0.202723,0.000714,0.037366,0.000657,0.053622,0.000696,0.080686,0.001625,0.069517,0.001333,50
proposed_servo_foundation_arbiter_v4,0.180000,0,0.766682,0.007567,0.847248,0.009575,0.677202,0.001813,0.078275,0.001380,0.083260,0.003894,0.025824,0.000808,0.207966,0.000699,0.041453,0.000725,0.057943,0.000829,0.093110,0.001970,0.078328,0.001619,50
proposed_servo_foundation_arbiter_v4,0.180000,1,0.768714,0.007457,0.849668,0.009444,0.677999,0.001817,0.077996,0.001429,0.083606,0.003844,0.025758,0.000859,0.207783,0.000649,0.041751,0.000753,0.057786,0.000660,0.093644,0.001892,0.078286,0.001636,50
