cell_id,ablation,note,task,regime,split,seed,success_rate,utility,override_precision,unsafe_action_rate,tracking_error,damage_rate,latency_cost,calibration_error,abstention_rate,predicted_risk,realized_risk
4276,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,fov_escape_risk,combined_stress,5,0.808473,0.897957,0.696211,0.068477,0.077205,0.014267,0.266920,0.039722,0.076679,0.099390,0.065279
4277,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,fov_escape_risk,combined_stress,6,0.807335,0.892938,0.698725,0.073127,0.073257,0.017583,0.269767,0.040131,0.076804,0.103181,0.068640
4278,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,fov_escape_risk,combined_stress,7,0.782165,0.870851,0.702793,0.072127,0.072575,0.017494,0.269360,0.038038,0.074497,0.098662,0.067581
4279,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,fov_escape_risk,combined_stress,8,0.806329,0.894528,0.698023,0.072832,0.072262,0.014277,0.269914,0.037340,0.077187,0.099600,0.065859
4280,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,fov_escape_risk,combined_stress,9,0.800693,0.887832,0.701203,0.072107,0.077267,0.017647,0.266122,0.039287,0.074094,0.100034,0.068917
4281,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,clean_deployment,0,0.818376,0.919222,0.704431,0.064833,0.064454,0.015700,0.263019,0.031659,0.071168,0.088856,0.060104
4282,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,clean_deployment,1,0.819244,0.922319,0.707935,0.062168,0.064668,0.015921,0.263413,0.034173,0.072471,0.086623,0.059453
4283,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,clean_deployment,2,0.827842,0.934486,0.705493,0.058513,0.059001,0.017017,0.260584,0.034058,0.071061,0.082168,0.057067
4284,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,clean_deployment,3,0.818414,0.922580,0.711781,0.064053,0.062612,0.018684,0.260527,0.028572,0.070506,0.087649,0.060500
4285,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,clean_deployment,4,0.816276,0.918788,0.713839,0.064183,0.063549,0.020482,0.263899,0.029659,0.072593,0.090004,0.062007
4286,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,clean_deployment,5,0.821640,0.921884,0.707767,0.063948,0.065564,0.018029,0.264157,0.034401,0.070896,0.086808,0.061768
4287,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,clean_deployment,6,0.842218,0.947520,0.705061,0.056578,0.061728,0.021242,0.261076,0.032522,0.070018,0.086983,0.058912
4288,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,clean_deployment,7,0.828818,0.929037,0.711547,0.065368,0.065630,0.022046,0.260063,0.030216,0.070503,0.092248,0.064041
4289,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,clean_deployment,8,0.820542,0.921001,0.708307,0.064898,0.065360,0.018183,0.260599,0.034148,0.071158,0.088345,0.062223
4290,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,clean_deployment,9,0.821150,0.929363,0.712183,0.056373,0.065568,0.018013,0.265602,0.029196,0.072656,0.085773,0.057187
4291,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_object,0,0.829752,0.922849,0.703535,0.067513,0.066562,0.021139,0.268473,0.034824,0.074387,0.096366,0.065579
4292,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_object,1,0.819100,0.913489,0.704213,0.068273,0.070911,0.017134,0.265777,0.034750,0.071022,0.093190,0.064564
4293,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_object,2,0.821276,0.922519,0.706463,0.061518,0.068450,0.017517,0.263723,0.033627,0.072349,0.089012,0.060801
4294,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_object,3,0.828132,0.929149,0.707963,0.063923,0.066193,0.015708,0.265304,0.034773,0.071317,0.090289,0.060615
4295,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_object,4,0.799488,0.895901,0.709835,0.069323,0.065851,0.020374,0.265145,0.030369,0.071369,0.096029,0.065045
4296,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_object,5,0.821180,0.922467,0.708893,0.065098,0.063430,0.017549,0.262930,0.031907,0.073917,0.090381,0.061123
4297,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_object,6,0.797676,0.894267,0.703487,0.065393,0.063929,0.020268,0.263501,0.036539,0.071589,0.091367,0.063785
4298,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_object,7,0.816330,0.907502,0.701135,0.070438,0.065153,0.022152,0.265231,0.033004,0.072689,0.097364,0.066933
4299,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_object,8,0.812396,0.908309,0.706445,0.065153,0.069488,0.022202,0.265066,0.031477,0.074942,0.092673,0.065104
4300,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_object,9,0.799544,0.900764,0.707975,0.062153,0.068238,0.017831,0.262523,0.034192,0.073477,0.090442,0.061342
4301,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_camera,0,0.788553,0.871626,0.695427,0.074892,0.067786,0.022156,0.266978,0.039253,0.077247,0.104051,0.070777
4302,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_camera,1,0.798917,0.894202,0.703557,0.066302,0.067380,0.018135,0.267144,0.035476,0.077030,0.096078,0.063552
4303,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_camera,2,0.785093,0.871799,0.695607,0.070187,0.073619,0.019484,0.265990,0.038598,0.077585,0.098060,0.068134
4304,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_camera,3,0.792041,0.881725,0.695985,0.066862,0.072669,0.022380,0.265725,0.033208,0.072887,0.098904,0.067038
4305,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_camera,4,0.795919,0.883210,0.700899,0.072887,0.068766,0.020004,0.270735,0.036459,0.075415,0.101435,0.068279
4306,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_camera,5,0.793901,0.880493,0.699135,0.069692,0.074577,0.021117,0.269909,0.038578,0.073972,0.100859,0.069051
4307,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_camera,6,0.806927,0.897945,0.704913,0.071587,0.074189,0.016691,0.269520,0.032411,0.075730,0.098645,0.066198
4308,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_camera,7,0.809881,0.895101,0.696459,0.075062,0.070433,0.016746,0.269447,0.038598,0.074140,0.101411,0.068185
4309,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_camera,8,0.802755,0.893272,0.700173,0.068352,0.073654,0.016447,0.269817,0.038932,0.074655,0.095191,0.065560
4310,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,heldout_camera,9,0.811211,0.896350,0.696135,0.074232,0.070789,0.019888,0.269541,0.032962,0.077227,0.101586,0.068673
4311,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,combined_stress,0,0.780629,0.852907,0.689073,0.082076,0.079166,0.019562,0.273762,0.038643,0.081762,0.111424,0.075115
4312,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,combined_stress,1,0.789891,0.869823,0.694173,0.074596,0.077758,0.022748,0.267942,0.036926,0.080569,0.108037,0.072753
4313,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,combined_stress,2,0.785745,0.862136,0.690999,0.077216,0.082526,0.018584,0.271538,0.039357,0.081414,0.108200,0.073082
4314,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,combined_stress,3,0.761255,0.837337,0.694749,0.079656,0.075514,0.023637,0.268938,0.038789,0.077592,0.109545,0.075540
4315,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,combined_stress,4,0.788397,0.860957,0.687585,0.083456,0.076983,0.019498,0.271463,0.036634,0.078042,0.111108,0.074898
4316,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,combined_stress,5,0.796805,0.869762,0.695673,0.082761,0.080356,0.024052,0.268093,0.037315,0.079127,0.113944,0.078071
4317,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,combined_stress,6,0.773719,0.848955,0.687261,0.078791,0.077086,0.018444,0.274269,0.038958,0.079147,0.107480,0.072488
4318,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,combined_stress,7,0.773033,0.851310,0.695607,0.076151,0.075113,0.023193,0.273155,0.039271,0.078824,0.107632,0.073598
4319,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,combined_stress,8,0.770145,0.843367,0.693399,0.079666,0.079675,0.023942,0.268859,0.042772,0.079744,0.111753,0.077354
4320,minus_latency_penalty,ignores switching and servo latency,visual_grasp_centering,compound_visual_geometry_shift,combined_stress,9,0.770679,0.842937,0.691677,0.082221,0.081656,0.021060,0.270566,0.038828,0.080364,0.113968,0.076634
4321,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,clean_deployment,0,0.794403,0.916497,0.730948,0.047064,0.074698,0.017854,0.260071,0.023523,0.062364,0.075084,0.053614
4322,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,clean_deployment,1,0.788569,0.906821,0.731302,0.051154,0.071974,0.018769,0.261255,0.026855,0.065471,0.077323,0.056108
4323,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,clean_deployment,2,0.818915,0.941746,0.727702,0.047349,0.074197,0.013281,0.260494,0.024925,0.063136,0.072987,0.051240
4324,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,clean_deployment,3,0.793151,0.906972,0.725440,0.052484,0.075200,0.020582,0.260414,0.026032,0.065024,0.080112,0.058360
4325,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,clean_deployment,4,0.800453,0.919926,0.726472,0.045799,0.075054,0.018846,0.259479,0.029472,0.064211,0.074537,0.054731
4326,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,clean_deployment,5,0.808221,0.930352,0.723220,0.044344,0.071175,0.016003,0.261039,0.027482,0.064931,0.073961,0.051172
4327,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,clean_deployment,6,0.788595,0.909599,0.729814,0.046019,0.072202,0.019697,0.260205,0.028489,0.062371,0.075058,0.054526
4328,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,clean_deployment,7,0.798345,0.923378,0.733018,0.044269,0.078880,0.014302,0.261860,0.023267,0.065911,0.074534,0.051086
4329,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,clean_deployment,8,0.806679,0.927678,0.724654,0.044234,0.073527,0.018724,0.259647,0.027161,0.064636,0.075700,0.053157
4330,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,clean_deployment,9,0.800585,0.920861,0.725170,0.043859,0.078436,0.017663,0.260198,0.027837,0.065991,0.075622,0.053563
4331,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_object,0,0.785098,0.896842,0.717236,0.051289,0.078485,0.018030,0.259017,0.029467,0.065589,0.082087,0.057647
4332,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_object,1,0.798430,0.908037,0.725408,0.056639,0.082844,0.014607,0.263055,0.031804,0.068054,0.083173,0.059609
4333,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_object,2,0.800446,0.913812,0.717170,0.051459,0.078328,0.015906,0.261228,0.025267,0.064667,0.080618,0.055706
4334,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_object,3,0.805094,0.913182,0.723182,0.058064,0.076351,0.018970,0.263168,0.028816,0.067244,0.084756,0.060857
4335,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_object,4,0.801910,0.912495,0.724706,0.054514,0.079692,0.018862,0.261137,0.030155,0.064807,0.084419,0.060067
4336,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_object,5,0.797568,0.904405,0.717644,0.054619,0.082068,0.019896,0.260047,0.030486,0.068234,0.084085,0.061299
4337,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_object,6,0.803514,0.914859,0.722726,0.054899,0.079698,0.017217,0.261192,0.026501,0.064837,0.083491,0.058641
4338,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_object,7,0.789556,0.899930,0.726494,0.054399,0.082183,0.018453,0.264401,0.028585,0.067187,0.083722,0.060040
4339,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_object,8,0.784152,0.899647,0.725396,0.048899,0.079314,0.020628,0.258918,0.025574,0.068309,0.080709,0.057488
4340,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_object,9,0.786396,0.901170,0.726458,0.050424,0.080948,0.017183,0.260014,0.030670,0.065747,0.079687,0.057499
4341,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_camera,0,0.786316,0.891021,0.719334,0.059518,0.081038,0.017613,0.262986,0.030506,0.067618,0.088650,0.062103
4342,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_camera,1,0.783230,0.885238,0.715302,0.056408,0.086592,0.020354,0.263470,0.032484,0.068883,0.089513,0.063778
4343,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_camera,2,0.783064,0.886839,0.717816,0.058978,0.080901,0.019383,0.263203,0.030129,0.067260,0.089663,0.062773
4344,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_camera,3,0.780402,0.881815,0.718350,0.061523,0.082574,0.018699,0.264542,0.030500,0.070448,0.089037,0.064032
4345,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_camera,4,0.778398,0.883221,0.717570,0.056078,0.079699,0.019975,0.264434,0.033185,0.068323,0.088498,0.062010
4346,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_camera,5,0.772408,0.874547,0.717336,0.058623,0.087516,0.018939,0.262936,0.030448,0.068790,0.090508,0.063857
4347,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_camera,6,0.786246,0.886509,0.712650,0.060833,0.083984,0.018658,0.263015,0.029232,0.069748,0.088794,0.063759
4348,minus_latency_penalty,ignores switching and servo latency,drawer_handle_alignment,occlusion_shift,heldout_camera,7,0.788992,0.891257,0.714672,0.059913,0.080277,0.018917,0.263558,0.030380,0.067838,0.090006,0.062859
